run_name,dataset,transform,label,original_mse,transformed_mse,diff_mse
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,SaturationShift100,hue,413.95093536376953,3224.32958984375,-2810.3786544799805
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,SaturationShift100,brightness,635.1894378662109,18333.859375,-17698.66993713379
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,BrightnessShift25,hue,413.95093536376953,488.2539978027344,-74.30306243896484
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,BrightnessShift25,saturation,1155.2594146728516,4020.15673828125,-2864.8973236083984
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,BrightnessShift50,hue,413.95093536376953,488.2539978027344,-74.30306243896484
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,BrightnessShift50,saturation,1155.2594146728516,4020.15673828125,-2864.8973236083984
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,BrightnessShift75,hue,413.95093536376953,2750.3935546875,-2336.4426193237305
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,BrightnessShift75,saturation,1155.2594146728516,8943.0,-7787.740585327148
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,BrightnessShift100,hue,413.95093536376953,3040.8203125,-2626.8693771362305
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,BrightnessShift100,saturation,1155.2594146728516,7720.283203125,-6565.023788452148
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_small,ImageNet,HueShift25,saturation,950.9056930541992,7433.888671875,-6482.982978820801
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_small,ImageNet,HueShift25,brightness,555.2915229797363,18338.79296875,-17783.501445770264
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_small,ImageNet,HueShift50,saturation,950.9056930541992,8582.984375,-7632.078681945801
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_small,ImageNet,HueShift50,brightness,555.2915229797363,18956.2734375,-18400.981914520264
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_small,ImageNet,HueShift75,saturation,950.9056930541992,8343.7138671875,-7392.808174133301
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_small,ImageNet,HueShift75,brightness,555.2915229797363,18758.07421875,-18202.782695770264
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_small,ImageNet,HueShift100,saturation,950.9056930541992,6980.60400390625,-6029.698310852051
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_small,ImageNet,HueShift100,brightness,555.2915229797363,18780.8046875,-18225.513164520264
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_small,ImageNet,SaturationShift25,hue,589.6449203491211,4658.560546875,-4068.915626525879
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_small,ImageNet,SaturationShift25,brightness,555.2915229797363,19303.80078125,-18748.509258270264
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_small,ImageNet,SaturationShift50,hue,589.6449203491211,4083.388916015625,-3493.743995666504
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_small,ImageNet,SaturationShift50,brightness,555.2915229797363,18100.291015625,-17544.999492645264
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_small,ImageNet,SaturationShift75,hue,589.6449203491211,2766.106689453125,-2176.461769104004
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_small,ImageNet,SaturationShift75,brightness,555.2915229797363,18203.86328125,-17648.571758270264
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_small,ImageNet,SaturationShift100,hue,589.6449203491211,2939.702392578125,-2350.057472229004
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_small,ImageNet,SaturationShift100,brightness,555.2915229797363,19397.71484375,-18842.423320770264
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_small,ImageNet,BrightnessShift25,hue,589.6449203491211,548.0712280273438,41.573692321777344
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_small,ImageNet,BrightnessShift25,saturation,950.9056930541992,4947.3583984375,-3996.452705383301
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_small,ImageNet,BrightnessShift50,hue,589.6449203491211,548.0712280273438,41.573692321777344
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_small,ImageNet,BrightnessShift50,saturation,950.9056930541992,4947.3583984375,-3996.452705383301
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_small,ImageNet,BrightnessShift75,hue,589.6449203491211,2741.05810546875,-2151.413185119629
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_small,ImageNet,BrightnessShift75,saturation,950.9056930541992,8554.5634765625,-7603.657783508301
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_small,ImageNet,BrightnessShift100,hue,589.6449203491211,2841.808837890625,-2252.163917541504
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_small,ImageNet,BrightnessShift100,saturation,950.9056930541992,7601.57763671875,-6650.671943664551
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_base,ImageNet,HueShift25,saturation,1146.5810623168945,6529.0986328125,-5382.5175704956055
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_base,ImageNet,HueShift25,brightness,546.2201156616211,16341.8046875,-15795.584571838379
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_base,ImageNet,HueShift50,saturation,1146.5810623168945,7379.46484375,-6232.8837814331055
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_base,ImageNet,HueShift50,brightness,546.2201156616211,17301.302734375,-16755.08261871338
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_base,ImageNet,HueShift75,saturation,1146.5810623168945,7240.3017578125,-6093.7206954956055
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_base,ImageNet,HueShift75,brightness,546.2201156616211,17226.1171875,-16679.89707183838
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_base,ImageNet,HueShift100,saturation,1146.5810623168945,6107.11669921875,-4960.5356369018555
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_base,ImageNet,HueShift100,brightness,546.2201156616211,16885.0703125,-16338.850196838379
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_base,ImageNet,SaturationShift25,hue,677.8829116821289,4885.31640625,-4207.433494567871
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_base,ImageNet,SaturationShift25,brightness,546.2201156616211,17249.138671875,-16702.91855621338
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_base,ImageNet,SaturationShift50,hue,677.8829116821289,4265.482421875,-3587.599510192871
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_base,ImageNet,SaturationShift50,brightness,546.2201156616211,16294.009765625,-15747.789649963379
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_base,ImageNet,SaturationShift75,hue,677.8829116821289,2916.742431640625,-2238.859519958496
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_base,ImageNet,SaturationShift75,brightness,546.2201156616211,16694.1015625,-16147.881446838379
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_base,ImageNet,SaturationShift100,hue,677.8829116821289,3054.7744140625,-2376.891502380371
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_base,ImageNet,SaturationShift100,brightness,546.2201156616211,17866.080078125,-17319.85996246338
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_base,ImageNet,BrightnessShift25,hue,677.8829116821289,166.94456481933594,510.93834686279297
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_base,ImageNet,BrightnessShift25,saturation,1146.5810623168945,4733.65576171875,-3587.0746994018555
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_base,ImageNet,BrightnessShift50,hue,677.8829116821289,166.94456481933594,510.93834686279297
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_base,ImageNet,BrightnessShift50,saturation,1146.5810623168945,4733.65576171875,-3587.0746994018555
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_base,ImageNet,BrightnessShift75,hue,677.8829116821289,2929.94775390625,-2252.064842224121
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_base,ImageNet,BrightnessShift75,saturation,1146.5810623168945,7139.42724609375,-5992.8461837768555
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_base,ImageNet,BrightnessShift100,hue,677.8829116821289,2963.65087890625,-2285.767967224121
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_base,ImageNet,BrightnessShift100,saturation,1146.5810623168945,6766.9912109375,-5620.4101486206055
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_large,ImageNet,HueShift25,saturation,1151.8139266967773,7968.3486328125,-6816.534706115723
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_large,ImageNet,HueShift50,saturation,1151.8139266967773,8661.5302734375,-7509.716346740723
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_large,ImageNet,HueShift50,brightness,559.0861663818359,17499.763671875,-16940.677505493164
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_large,ImageNet,HueShift75,saturation,1151.8139266967773,8429.166015625,-7277.352088928223
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_large,ImageNet,HueShift75,brightness,559.0861663818359,17349.935546875,-16790.849380493164
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_large,ImageNet,HueShift100,saturation,1151.8139266967773,7619.96337890625,-6468.149452209473
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_large,ImageNet,HueShift100,brightness,559.0861663818359,17163.53125,-16604.445083618164
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_large,ImageNet,SaturationShift25,hue,745.8166885375977,3943.147216796875,-3197.3305282592773
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_large,ImageNet,SaturationShift25,brightness,559.0861663818359,17366.287109375,-16807.200942993164
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_large,ImageNet,SaturationShift50,hue,745.8166885375977,3576.003662109375,-2830.1869735717773
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_large,ImageNet,SaturationShift50,brightness,559.0861663818359,16900.283203125,-16341.197036743164
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_large,ImageNet,SaturationShift75,hue,745.8166885375977,2887.01611328125,-2141.1994247436523
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_large,ImageNet,SaturationShift75,brightness,559.0861663818359,17241.951171875,-16682.865005493164
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_large,ImageNet,SaturationShift100,hue,745.8166885375977,3006.989990234375,-2261.1733016967773
2_INFO_DOWN_regression_ImageNet_brightness_DINOv2_large,ImageNet,SaturationShift100,brightness,559.0861663818359,17718.9921875,-17159.906021118164
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_large,ImageNet,BrightnessShift25,hue,745.8166885375977,1798.7093505859375,-1052.8926620483398
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_large,ImageNet,BrightnessShift25,saturation,1151.8139266967773,1339.537841796875,-187.72391510009766
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_large,ImageNet,BrightnessShift50,hue,745.8166885375977,1798.7093505859375,-1052.8926620483398
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_large,ImageNet,BrightnessShift50,saturation,1151.8139266967773,1339.537841796875,-187.72391510009766
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_large,ImageNet,BrightnessShift75,hue,745.8166885375977,2933.991943359375,-2188.1752548217773
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_large,ImageNet,BrightnessShift75,saturation,1151.8139266967773,8135.79833984375,-6983.984413146973
2_INFO_DOWN_regression_ImageNet_hue_DINOv2_large,ImageNet,BrightnessShift100,hue,745.8166885375977,2895.330322265625,-2149.5136337280273
2_INFO_DOWN_regression_ImageNet_saturation_DINOv2_large,ImageNet,BrightnessShift100,saturation,1151.8139266967773,8126.79833984375,-6974.984413146973
2_INFO_DOWN_regression_ImageNet_saturation_DINO,ImageNet,HueShift25,saturation,500.6393241882324,7779.607421875,-7278.968097686768
2_INFO_DOWN_regression_ImageNet_brightness_DINO,ImageNet,HueShift25,brightness,370.18836975097656,18718.619140625,-18348.430770874023
2_INFO_DOWN_regression_ImageNet_saturation_DINO,ImageNet,HueShift50,saturation,500.6393241882324,8456.458984375,-7955.819660186768
2_INFO_DOWN_regression_ImageNet_brightness_DINO,ImageNet,HueShift50,brightness,370.18836975097656,18236.439453125,-17866.251083374023
2_INFO_DOWN_regression_ImageNet_saturation_DINO,ImageNet,HueShift75,saturation,500.6393241882324,8450.3984375,-7949.759113311768
2_INFO_DOWN_regression_ImageNet_brightness_DINO,ImageNet,HueShift75,brightness,370.18836975097656,18224.091796875,-17853.903427124023
2_INFO_DOWN_regression_ImageNet_saturation_DINO,ImageNet,HueShift100,saturation,500.6393241882324,7875.59912109375,-7374.959796905518
2_INFO_DOWN_regression_ImageNet_brightness_DINO,ImageNet,HueShift100,brightness,370.18836975097656,18758.654296875,-18388.465927124023
2_INFO_DOWN_regression_ImageNet_hue_DINO,ImageNet,SaturationShift25,hue,398.8315200805664,10622.74609375,-10223.914573669434
2_INFO_DOWN_regression_ImageNet_brightness_DINO,ImageNet,SaturationShift25,brightness,370.18836975097656,19996.126953125,-19625.938583374023
2_INFO_DOWN_regression_ImageNet_hue_DINO,ImageNet,SaturationShift50,hue,398.8315200805664,8406.61328125,-8007.781761169434
2_INFO_DOWN_regression_ImageNet_brightness_DINO,ImageNet,SaturationShift50,brightness,370.18836975097656,17723.517578125,-17353.329208374023
2_INFO_DOWN_regression_ImageNet_hue_DINO,ImageNet,SaturationShift75,hue,398.8315200805664,3483.1376953125,-3084.3061752319336
2_INFO_DOWN_regression_ImageNet_brightness_DINO,ImageNet,SaturationShift75,brightness,370.18836975097656,17264.185546875,-16893.997177124023
2_INFO_DOWN_regression_ImageNet_hue_DINO,ImageNet,SaturationShift100,hue,398.8315200805664,3984.181884765625,-3585.3503646850586
2_INFO_DOWN_regression_ImageNet_brightness_DINO,ImageNet,SaturationShift100,brightness,370.18836975097656,19230.53515625,-18860.346786499023
2_INFO_DOWN_regression_ImageNet_hue_DINO,ImageNet,BrightnessShift25,hue,398.8315200805664,1459.436767578125,-1060.6052474975586
2_INFO_DOWN_regression_ImageNet_saturation_DINO,ImageNet,BrightnessShift25,saturation,500.6393241882324,2700.545654296875,-2199.9063301086426
2_INFO_DOWN_regression_ImageNet_hue_DINO,ImageNet,BrightnessShift50,hue,398.8315200805664,1459.436767578125,-1060.6052474975586
2_INFO_DOWN_regression_ImageNet_saturation_DINO,ImageNet,BrightnessShift50,saturation,500.6393241882324,2700.545654296875,-2199.9063301086426
2_INFO_DOWN_regression_ImageNet_hue_DINO,ImageNet,BrightnessShift75,hue,398.8315200805664,3178.441650390625,-2779.6101303100586
2_INFO_DOWN_regression_ImageNet_saturation_DINO,ImageNet,BrightnessShift75,saturation,500.6393241882324,8715.060546875,-8214.421222686768
2_INFO_DOWN_regression_ImageNet_hue_DINO,ImageNet,BrightnessShift100,hue,398.8315200805664,3791.490478515625,-3392.6589584350586
2_INFO_DOWN_regression_ImageNet_saturation_DINO,ImageNet,BrightnessShift100,saturation,500.6393241882324,7713.95849609375,-7213.319171905518
2_INFO_DOWN_regression_ImageNet_saturation_SimCLR,ImageNet,HueShift25,saturation,1143.119369506836,9074.4248046875,-7931.305435180664
2_INFO_DOWN_regression_ImageNet_brightness_SimCLR,ImageNet,HueShift25,brightness,202.15353679656982,19136.306640625,-18934.15310382843
2_INFO_DOWN_regression_ImageNet_saturation_SimCLR,ImageNet,HueShift50,saturation,1143.119369506836,10040.3388671875,-8897.219497680664
2_INFO_DOWN_regression_ImageNet_brightness_SimCLR,ImageNet,HueShift50,brightness,202.15353679656982,19325.318359375,-19123.16482257843
2_INFO_DOWN_regression_ImageNet_saturation_SimCLR,ImageNet,HueShift75,saturation,1143.119369506836,10034.7841796875,-8891.664810180664
2_INFO_DOWN_regression_ImageNet_brightness_SimCLR,ImageNet,HueShift75,brightness,202.15353679656982,20124.7421875,-19922.58865070343
2_INFO_DOWN_regression_ImageNet_saturation_SimCLR,ImageNet,HueShift100,saturation,1143.119369506836,9543.484375,-8400.365005493164
2_INFO_DOWN_regression_ImageNet_brightness_SimCLR,ImageNet,HueShift100,brightness,202.15353679656982,19819.171875,-19617.01833820343
2_INFO_DOWN_regression_ImageNet_hue_SimCLR,ImageNet,SaturationShift25,hue,722.5161094665527,3472.40283203125,-2749.8867225646973
2_INFO_DOWN_regression_ImageNet_brightness_SimCLR,ImageNet,SaturationShift25,brightness,202.15353679656982,21528.72265625,-21326.56911945343
2_INFO_DOWN_regression_ImageNet_hue_SimCLR,ImageNet,SaturationShift50,hue,722.5161094665527,3081.230712890625,-2358.7146034240723
2_INFO_DOWN_regression_ImageNet_brightness_SimCLR,ImageNet,SaturationShift50,brightness,202.15353679656982,19498.41796875,-19296.26443195343
2_INFO_DOWN_regression_ImageNet_hue_SimCLR,ImageNet,SaturationShift75,hue,722.5161094665527,2717.556396484375,-1995.0402870178223
2_INFO_DOWN_regression_ImageNet_brightness_SimCLR,ImageNet,SaturationShift75,brightness,202.15353679656982,19006.580078125,-18804.42654132843
2_INFO_DOWN_regression_ImageNet_hue_SimCLR,ImageNet,SaturationShift100,hue,722.5161094665527,2673.0908203125,-1950.5747108459473
2_INFO_DOWN_regression_ImageNet_brightness_SimCLR,ImageNet,SaturationShift100,brightness,202.15353679656982,20417.333984375,-20215.18044757843
2_INFO_DOWN_regression_ImageNet_hue_SimCLR,ImageNet,BrightnessShift25,hue,722.5161094665527,608.4508056640625,114.06530380249023
2_INFO_DOWN_regression_ImageNet_saturation_SimCLR,ImageNet,BrightnessShift25,saturation,1143.119369506836,16370.04296875,-15226.923599243164
2_INFO_DOWN_regression_ImageNet_hue_SimCLR,ImageNet,BrightnessShift50,hue,722.5161094665527,608.4508056640625,114.06530380249023
2_INFO_DOWN_regression_ImageNet_saturation_SimCLR,ImageNet,BrightnessShift50,saturation,1143.119369506836,16370.04296875,-15226.923599243164
2_INFO_DOWN_regression_ImageNet_hue_SimCLR,ImageNet,BrightnessShift75,hue,722.5161094665527,2237.0947265625,-1514.5786170959473
2_INFO_DOWN_regression_ImageNet_saturation_SimCLR,ImageNet,BrightnessShift75,saturation,1143.119369506836,13438.2060546875,-12295.086685180664
2_INFO_DOWN_regression_ImageNet_hue_SimCLR,ImageNet,BrightnessShift100,hue,722.5161094665527,2959.74951171875,-2237.2334022521973
2_INFO_DOWN_regression_ImageNet_saturation_SimCLR,ImageNet,BrightnessShift100,saturation,1143.119369506836,6897.5517578125,-5754.432388305664
2_INFO_DOWN_regression_ImageNet_saturation_ViT_MAE,ImageNet,HueShift25,saturation,868.2618217468262,11770.587890625,-10902.326068878174
2_INFO_DOWN_regression_ImageNet_brightness_ViT_MAE,ImageNet,HueShift25,brightness,743.8984680175781,16837.453125,-16093.554656982422
2_INFO_DOWN_regression_ImageNet_saturation_ViT_MAE,ImageNet,HueShift50,saturation,868.2618217468262,10723.41015625,-9855.148334503174
2_INFO_DOWN_regression_ImageNet_brightness_ViT_MAE,ImageNet,HueShift50,brightness,743.8984680175781,17730.330078125,-16986.431610107422
2_INFO_DOWN_regression_ImageNet_saturation_ViT_MAE,ImageNet,HueShift75,saturation,868.2618217468262,11668.298828125,-10800.037006378174
2_INFO_DOWN_regression_ImageNet_brightness_ViT_MAE,ImageNet,HueShift75,brightness,743.8984680175781,17501.6171875,-16757.718719482422
2_INFO_DOWN_regression_ImageNet_saturation_ViT_MAE,ImageNet,HueShift100,saturation,868.2618217468262,11883.3193359375,-11015.057514190674
2_INFO_DOWN_regression_ImageNet_brightness_ViT_MAE,ImageNet,HueShift100,brightness,743.8984680175781,18827.30859375,-18083.410125732422
2_INFO_DOWN_regression_ImageNet_hue_ViT_MAE,ImageNet,SaturationShift25,hue,551.775562286377,5992.45849609375,-5440.682933807373
2_INFO_DOWN_regression_ImageNet_brightness_ViT_MAE,ImageNet,SaturationShift25,brightness,743.8984680175781,19112.09375,-18368.195281982422
2_INFO_DOWN_regression_ImageNet_hue_ViT_MAE,ImageNet,SaturationShift50,hue,551.775562286377,4643.97216796875,-4092.196605682373
2_INFO_DOWN_regression_ImageNet_brightness_ViT_MAE,ImageNet,SaturationShift50,brightness,743.8984680175781,16297.38671875,-15553.488250732422
2_INFO_DOWN_regression_ImageNet_hue_ViT_MAE,ImageNet,SaturationShift75,hue,551.775562286377,2669.83056640625,-2118.055004119873
2_INFO_DOWN_regression_ImageNet_brightness_ViT_MAE,ImageNet,SaturationShift75,brightness,743.8984680175781,16155.6259765625,-15411.727508544922
2_INFO_DOWN_regression_ImageNet_hue_ViT_MAE,ImageNet,SaturationShift100,hue,551.775562286377,3073.986083984375,-2522.210521697998
2_INFO_DOWN_regression_ImageNet_brightness_ViT_MAE,ImageNet,SaturationShift100,brightness,743.8984680175781,18366.39453125,-17622.496063232422
2_INFO_DOWN_regression_ImageNet_hue_ViT_MAE,ImageNet,BrightnessShift25,hue,551.775562286377,969.6522827148438,-417.8767204284668
2_INFO_DOWN_regression_ImageNet_saturation_ViT_MAE,ImageNet,BrightnessShift25,saturation,868.2618217468262,5622.708984375,-4754.447162628174
2_INFO_DOWN_regression_ImageNet_hue_ViT_MAE,ImageNet,BrightnessShift50,hue,551.775562286377,969.6522827148438,-417.8767204284668
2_INFO_DOWN_regression_ImageNet_saturation_ViT_MAE,ImageNet,BrightnessShift50,saturation,868.2618217468262,5622.708984375,-4754.447162628174
2_INFO_DOWN_regression_ImageNet_hue_ViT_MAE,ImageNet,BrightnessShift75,hue,551.775562286377,2707.60888671875,-2155.833324432373
2_INFO_DOWN_regression_ImageNet_saturation_ViT_MAE,ImageNet,BrightnessShift75,saturation,868.2618217468262,8018.9765625,-7150.714740753174
2_INFO_DOWN_regression_ImageNet_hue_ViT_MAE,ImageNet,BrightnessShift100,hue,551.775562286377,3149.432373046875,-2597.656810760498
2_INFO_DOWN_regression_ImageNet_saturation_ViT_MAE,ImageNet,BrightnessShift100,saturation,868.2618217468262,8287.3271484375,-7419.065326690674
2_INFO_DOWN_regression_ImageNet_saturation_CLIP,ImageNet,HueShift25,saturation,728.5749626159668,6014.67724609375,-5286.102283477783
2_INFO_DOWN_regression_ImageNet_brightness_CLIP,ImageNet,HueShift25,brightness,554.8210906982422,17426.18359375,-16871.362503051758
2_INFO_DOWN_regression_ImageNet_saturation_CLIP,ImageNet,HueShift50,saturation,728.5749626159668,7231.974609375,-6503.399646759033
2_INFO_DOWN_regression_ImageNet_brightness_CLIP,ImageNet,HueShift50,brightness,554.8210906982422,18160.23046875,-17605.409378051758
2_INFO_DOWN_regression_ImageNet_saturation_CLIP,ImageNet,HueShift75,saturation,728.5749626159668,7677.55126953125,-6948.976306915283
2_INFO_DOWN_regression_ImageNet_brightness_CLIP,ImageNet,HueShift75,brightness,554.8210906982422,17986.271484375,-17431.450393676758
2_INFO_DOWN_regression_ImageNet_saturation_CLIP,ImageNet,HueShift100,saturation,728.5749626159668,6867.0654296875,-6138.490467071533
2_INFO_DOWN_regression_ImageNet_brightness_CLIP,ImageNet,HueShift100,brightness,554.8210906982422,17652.52734375,-17097.706253051758
2_INFO_DOWN_regression_ImageNet_hue_CLIP,ImageNet,SaturationShift25,hue,547.0296096801758,6387.818359375,-5840.788749694824
2_INFO_DOWN_regression_ImageNet_brightness_CLIP,ImageNet,SaturationShift25,brightness,554.8210906982422,19259.03125,-18704.210159301758
2_INFO_DOWN_regression_ImageNet_hue_CLIP,ImageNet,SaturationShift50,hue,547.0296096801758,4487.3095703125,-3940.279960632324
2_INFO_DOWN_regression_ImageNet_brightness_CLIP,ImageNet,SaturationShift50,brightness,554.8210906982422,15211.5869140625,-14656.765823364258
2_INFO_DOWN_regression_ImageNet_hue_CLIP,ImageNet,SaturationShift75,hue,547.0296096801758,2423.1298828125,-1876.1002731323242
2_INFO_DOWN_regression_ImageNet_brightness_CLIP,ImageNet,SaturationShift75,brightness,554.8210906982422,15661.904296875,-15107.083206176758
2_INFO_DOWN_regression_ImageNet_hue_CLIP,ImageNet,SaturationShift100,hue,547.0296096801758,2972.009521484375,-2424.979911804199
2_INFO_DOWN_regression_ImageNet_brightness_CLIP,ImageNet,SaturationShift100,brightness,554.8210906982422,20007.44921875,-19452.628128051758
2_INFO_DOWN_regression_ImageNet_hue_CLIP,ImageNet,BrightnessShift25,hue,547.0296096801758,451.9945068359375,95.03510284423828
2_INFO_DOWN_regression_ImageNet_saturation_CLIP,ImageNet,BrightnessShift25,saturation,728.5749626159668,4005.080322265625,-3276.505359649658
2_INFO_DOWN_regression_ImageNet_hue_CLIP,ImageNet,BrightnessShift50,hue,547.0296096801758,451.9945068359375,95.03510284423828
2_INFO_DOWN_regression_ImageNet_saturation_CLIP,ImageNet,BrightnessShift50,saturation,728.5749626159668,4005.080322265625,-3276.505359649658
2_INFO_DOWN_regression_ImageNet_hue_CLIP,ImageNet,BrightnessShift75,hue,547.0296096801758,2556.870849609375,-2009.8412399291992
2_INFO_DOWN_regression_ImageNet_saturation_CLIP,ImageNet,BrightnessShift75,saturation,728.5749626159668,6663.42333984375,-5934.848377227783
2_INFO_DOWN_regression_ImageNet_hue_CLIP,ImageNet,BrightnessShift100,hue,547.0296096801758,3011.27392578125,-2464.244316101074
2_INFO_DOWN_regression_ImageNet_saturation_CLIP,ImageNet,BrightnessShift100,saturation,728.5749626159668,9226.2255859375,-8497.650623321533
2_INFO_DOWN_regression_ImageNet_saturation_IJEPA,ImageNet,HueShift25,saturation,642.0618286132812,7547.345703125,-6905.283874511719
2_INFO_DOWN_regression_ImageNet_brightness_IJEPA,ImageNet,HueShift25,brightness,304.4512233734131,17521.408203125,-17216.956979751587
2_INFO_DOWN_regression_ImageNet_saturation_IJEPA,ImageNet,HueShift50,saturation,642.0618286132812,8392.998046875,-7750.936218261719
2_INFO_DOWN_regression_ImageNet_brightness_IJEPA,ImageNet,HueShift50,brightness,304.4512233734131,18329.0390625,-18024.587839126587
2_INFO_DOWN_regression_ImageNet_saturation_IJEPA,ImageNet,HueShift75,saturation,642.0618286132812,9722.298828125,-9080.236999511719
2_INFO_DOWN_regression_ImageNet_brightness_IJEPA,ImageNet,HueShift75,brightness,304.4512233734131,18139.755859375,-17835.304636001587
2_INFO_DOWN_regression_ImageNet_saturation_IJEPA,ImageNet,HueShift100,saturation,642.0618286132812,8429.4228515625,-7787.361022949219
2_INFO_DOWN_regression_ImageNet_brightness_IJEPA,ImageNet,HueShift100,brightness,304.4512233734131,18138.783203125,-17834.331979751587
2_INFO_DOWN_regression_ImageNet_hue_IJEPA,ImageNet,SaturationShift25,hue,324.1549415588379,7782.70263671875,-7458.547695159912
2_INFO_DOWN_regression_ImageNet_brightness_IJEPA,ImageNet,SaturationShift25,brightness,304.4512233734131,20641.00390625,-20336.552682876587
2_INFO_DOWN_regression_ImageNet_hue_IJEPA,ImageNet,SaturationShift50,hue,324.1549415588379,5342.65576171875,-5018.500820159912
2_INFO_DOWN_regression_ImageNet_brightness_IJEPA,ImageNet,SaturationShift50,brightness,304.4512233734131,17006.857421875,-16702.406198501587
2_INFO_DOWN_regression_ImageNet_hue_IJEPA,ImageNet,SaturationShift75,hue,324.1549415588379,2627.596435546875,-2303.441493988037
2_INFO_DOWN_regression_ImageNet_brightness_IJEPA,ImageNet,SaturationShift75,brightness,304.4512233734131,16969.419921875,-16664.968698501587
2_INFO_DOWN_regression_ImageNet_hue_IJEPA,ImageNet,SaturationShift100,hue,324.1549415588379,3201.7421875,-2877.587245941162
